NAME,B01003_001E,state,county,tract,block group
"Block Group 2, Census Tract 15, San Juan Municipio, Puerto Rico",996,72,127,001500,2
"Block Group 2, Census Tract 16, San Juan Municipio, Puerto Rico",1433,72,127,001600,2
"Block Group 1, Census Tract 18, San Juan Municipio, Puerto Rico",1165,72,127,001800,1
"Block Group 1, Census Tract 19, San Juan Municipio, Puerto Rico",909,72,127,001900,1
"Block Group 2, Census Tract 19, San Juan Municipio, Puerto Rico",510,72,127,001900,2
"Block Group 4, Census Tract 19, San Juan Municipio, Puerto Rico",1100,72,127,001900,4
"Block Group 1, Census Tract 20.02, San Juan Municipio, Puerto Rico",903,72,127,002002,1
"Block Group 2, Census Tract 21, San Juan Municipio, Puerto Rico",381,72,127,002100,2
"Block Group 1, Census Tract 22, San Juan Municipio, Puerto Rico",479,72,127,002200,1
"Block Group 1, Census Tract 23, San Juan Municipio, Puerto Rico",583,72,127,002300,1
"Block Group 2, Census Tract 23, San Juan Municipio, Puerto Rico",293,72,127,002300,2
"Block Group 2, Census Tract 24, San Juan Municipio, Puerto Rico",939,72,127,002400,2
"Block Group 1, Census Tract 26, San Juan Municipio, Puerto Rico",539,72,127,002600,1
"Block Group 2, Census Tract 26, San Juan Municipio, Puerto Rico",755,72,127,002600,2
"Block Group 3, Census Tract 26, San Juan Municipio, Puerto Rico",731,72,127,002600,3
"Block Group 1, Census Tract 28, San Juan Municipio, Puerto Rico",494,72,127,002800,1
"Block Group 2, Census Tract 28, San Juan Municipio, Puerto Rico",458,72,127,002800,2
"Block Group 3, Census Tract 28, San Juan Municipio, Puerto Rico",655,72,127,002800,3
"Block Group 1, Census Tract 29, San Juan Municipio, Puerto Rico",811,72,127,002900,1
"Block Group 2, Census Tract 29, San Juan Municipio, Puerto Rico",450,72,127,002900,2
"Block Group 1, Census Tract 30, San Juan Municipio, Puerto Rico",1450,72,127,003000,1
"Block Group 1, Census Tract 31, San Juan Municipio, Puerto Rico",186,72,127,003100,1
"Block Group 2, Census Tract 31, San Juan Municipio, Puerto Rico",651,72,127,003100,2
"Block Group 3, Census Tract 31, San Juan Municipio, Puerto Rico",831,72,127,003100,3
"Block Group 1, Census Tract 32, San Juan Municipio, Puerto Rico",860,72,127,003200,1
"Block Group 2, Census Tract 32, San Juan Municipio, Puerto Rico",1007,72,127,003200,2
"Block Group 2, Census Tract 33, San Juan Municipio, Puerto Rico",652,72,127,003300,2
"Block Group 1, Census Tract 34, San Juan Municipio, Puerto Rico",1027,72,127,003400,1
"Block Group 1, Census Tract 35.01, San Juan Municipio, Puerto Rico",937,72,127,003501,1
"Block Group 2, Census Tract 35.01, San Juan Municipio, Puerto Rico",1461,72,127,003501,2
"Block Group 4, Census Tract 35.01, San Juan Municipio, Puerto Rico",283,72,127,003501,4
"Block Group 1, Census Tract 35.02, San Juan Municipio, Puerto Rico",1109,72,127,003502,1
"Block Group 2, Census Tract 36, San Juan Municipio, Puerto Rico",435,72,127,003600,2
"Block Group 2, Census Tract 3020, Arecibo Municipio, Puerto Rico",733,72,013,302000,2
"Block Group 1, Census Tract 3021, Arecibo Municipio, Puerto Rico",1473,72,013,302100,1
"Block Group 4, Census Tract 3021, Arecibo Municipio, Puerto Rico",681,72,013,302100,4
"Block Group 1, Census Tract 3022.01, Arecibo Municipio, Puerto Rico",1765,72,013,302201,1
"Block Group 2, Census Tract 3022.02, Arecibo Municipio, Puerto Rico",1893,72,013,302202,2
"Block Group 3, Census Tract 3022.02, Arecibo Municipio, Puerto Rico",1728,72,013,302202,3
"Block Group 1, Census Tract 3023, Arecibo Municipio, Puerto Rico",2812,72,013,302300,1
"Block Group 0, Census Tract 9929, Arecibo Municipio, Puerto Rico",0,72,013,992900,0
"Block Group 1, Census Tract 2801.01, Arroyo Municipio, Puerto Rico",1226,72,015,280101,1
"Block Group 2, Census Tract 2801.01, Arroyo Municipio, Puerto Rico",1446,72,015,280101,2
"Block Group 1, Census Tract 2801.02, Arroyo Municipio, Puerto Rico",960,72,015,280102,1
"Block Group 2, Census Tract 2801.02, Arroyo Municipio, Puerto Rico",1673,72,015,280102,2
"Block Group 3, Census Tract 2801.02, Arroyo Municipio, Puerto Rico",2776,72,015,280102,3
"Block Group 4, Census Tract 2801.02, Arroyo Municipio, Puerto Rico",588,72,015,280102,4
"Block Group 2, Census Tract 2802.01, Arroyo Municipio, Puerto Rico",1315,72,015,280201,2
"Block Group 3, Census Tract 2802.01, Arroyo Municipio, Puerto Rico",1181,72,015,280201,3
"Block Group 4, Census Tract 2802.01, Arroyo Municipio, Puerto Rico",1331,72,015,280201,4
"Block Group 1, Census Tract 2802.02, Arroyo Municipio, Puerto Rico",791,72,015,280202,1
"Block Group 3, Census Tract 2802.02, Arroyo Municipio, Puerto Rico",720,72,015,280202,3
"Block Group 4, Census Tract 2802.02, Arroyo Municipio, Puerto Rico",2393,72,015,280202,4
"Block Group 1, Census Tract 5901, Barceloneta Municipio, Puerto Rico",1739,72,017,590100,1
"Block Group 2, Census Tract 5901, Barceloneta Municipio, Puerto Rico",1549,72,017,590100,2
"Block Group 1, Census Tract 5902, Barceloneta Municipio, Puerto Rico",2139,72,017,590200,1
"Block Group 2, Census Tract 5902, Barceloneta Municipio, Puerto Rico",806,72,017,590200,2
"Block Group 1, Census Tract 5903, Barceloneta Municipio, Puerto Rico",1103,72,017,590300,1
"Block Group 2, Census Tract 5903, Barceloneta Municipio, Puerto Rico",3612,72,017,590300,2
"Block Group 4, Census Tract 5903, Barceloneta Municipio, Puerto Rico",938,72,017,590300,4
"Block Group 1, Census Tract 5904, Barceloneta Municipio, Puerto Rico",1259,72,017,590400,1
"Block Group 3, Census Tract 5904, Barceloneta Municipio, Puerto Rico",2541,72,017,590400,3
"Block Group 0, Census Tract 9900, Barceloneta Municipio, Puerto Rico",0,72,017,990000,0
"Block Group 2, Census Tract 9522.01, Barranquitas Municipio, Puerto Rico",1508,72,019,952201,2
"Block Group 1, Census Tract 9522.02, Barranquitas Municipio, Puerto Rico",1878,72,019,952202,1
"Block Group 3, Census Tract 9522.02, Barranquitas Municipio, Puerto Rico",1614,72,019,952202,3
"Block Group 1, Census Tract 9523.01, Barranquitas Municipio, Puerto Rico",2348,72,019,952301,1
"Block Group 1, Census Tract 9523.02, Barranquitas Municipio, Puerto Rico",1384,72,019,952302,1
"Block Group 2, Census Tract 9523.02, Barranquitas Municipio, Puerto Rico",2656,72,019,952302,2
"Block Group 1, Census Tract 9524, Barranquitas Municipio, Puerto Rico",1187,72,019,952400,1
"Block Group 2, Census Tract 9524, Barranquitas Municipio, Puerto Rico",1386,72,019,952400,2
"Block Group 1, Census Tract 9525, Barranquitas Municipio, Puerto Rico",1426,72,019,952500,1
"Block Group 2, Census Tract 407.01, Guaynabo Municipio, Puerto Rico",1898,72,061,040701,2
"Block Group 1, Census Tract 407.02, Guaynabo Municipio, Puerto Rico",2669,72,061,040702,1
"Block Group 2, Census Tract 407.02, Guaynabo Municipio, Puerto Rico",2064,72,061,040702,2
"Block Group 1, Census Tract 408, Guaynabo Municipio, Puerto Rico",1360,72,061,040800,1
"Block Group 2, Census Tract 408, Guaynabo Municipio, Puerto Rico",1821,72,061,040800,2
"Block Group 1, Census Tract 409, Guaynabo Municipio, Puerto Rico",1672,72,061,040900,1
"Block Group 2, Census Tract 409, Guaynabo Municipio, Puerto Rico",1172,72,061,040900,2
"Block Group 1, Census Tract 410, Guaynabo Municipio, Puerto Rico",747,72,061,041000,1
"Block Group 2, Census Tract 410, Guaynabo Municipio, Puerto Rico",1184,72,061,041000,2
"Block Group 2, Census Tract 411, Guaynabo Municipio, Puerto Rico",1180,72,061,041100,2
"Block Group 3, Census Tract 411, Guaynabo Municipio, Puerto Rico",1496,72,061,041100,3
"Block Group 2, Census Tract 2101, Gurabo Municipio, Puerto Rico",2618,72,063,210100,2
"Block Group 1, Census Tract 2102.01, Gurabo Municipio, Puerto Rico",2152,72,063,210201,1
"Block Group 1, Census Tract 2102.03, Gurabo Municipio, Puerto Rico",1935,72,063,210203,1
"Block Group 2, Census Tract 2102.03, Gurabo Municipio, Puerto Rico",2189,72,063,210203,2
"Block Group 2, Census Tract 2102.04, Gurabo Municipio, Puerto Rico",3730,72,063,210204,2
"Block Group 3, Census Tract 2102.04, Gurabo Municipio, Puerto Rico",129,72,063,210204,3
"Block Group 2, Census Tract 2103, Gurabo Municipio, Puerto Rico",831,72,063,210300,2
"Block Group 1, Census Tract 2104, Gurabo Municipio, Puerto Rico",1814,72,063,210400,1
"Block Group 3, Census Tract 2104, Gurabo Municipio, Puerto Rico",1255,72,063,210400,3
"Block Group 1, Census Tract 2105.03, Gurabo Municipio, Puerto Rico",3069,72,063,210503,1
"Block Group 2, Census Tract 2105.04, Gurabo Municipio, Puerto Rico",1961,72,063,210504,2
"Block Group 3, Census Tract 2105.04, Gurabo Municipio, Puerto Rico",2252,72,063,210504,3
"Block Group 1, Census Tract 2105.05, Gurabo Municipio, Puerto Rico",2768,72,063,210505,1
"Block Group 2, Census Tract 2105.05, Gurabo Municipio, Puerto Rico",1866,72,063,210505,2
"Block Group 2, Census Tract 2105.06, Gurabo Municipio, Puerto Rico",1422,72,063,210506,2
"Block Group 2, Census Tract 2105.07, Gurabo Municipio, Puerto Rico",2123,72,063,210507,2
"Block Group 1, Census Tract 3101, Hatillo Municipio, Puerto Rico",1015,72,065,310100,1
"Block Group 3, Census Tract 3101, Hatillo Municipio, Puerto Rico",2177,72,065,310100,3
"Block Group 4, Census Tract 3101, Hatillo Municipio, Puerto Rico",2906,72,065,310100,4
"Block Group 2, Census Tract 3102, Hatillo Municipio, Puerto Rico",2854,72,065,310200,2
"Block Group 3, Census Tract 3102, Hatillo Municipio, Puerto Rico",1120,72,065,310200,3
"Block Group 2, Census Tract 3103, Hatillo Municipio, Puerto Rico",1701,72,065,310300,2
"Block Group 3, Census Tract 3103, Hatillo Municipio, Puerto Rico",794,72,065,310300,3
"Block Group 4, Census Tract 3103, Hatillo Municipio, Puerto Rico",1458,72,065,310300,4
"Block Group 1, Census Tract 3104, Hatillo Municipio, Puerto Rico",1487,72,065,310400,1
"Block Group 2, Census Tract 3104, Hatillo Municipio, Puerto Rico",2200,72,065,310400,2
"Block Group 3, Census Tract 3104, Hatillo Municipio, Puerto Rico",1922,72,065,310400,3
"Block Group 4, Census Tract 3104, Hatillo Municipio, Puerto Rico",2414,72,065,310400,4
"Block Group 1, Census Tract 3105, Hatillo Municipio, Puerto Rico",2257,72,065,310500,1
"Block Group 1, Census Tract 37.01, San Juan Municipio, Puerto Rico",747,72,127,003701,1
"Block Group 1, Census Tract 37.02, San Juan Municipio, Puerto Rico",354,72,127,003702,1
"Block Group 2, Census Tract 37.02, San Juan Municipio, Puerto Rico",983,72,127,003702,2
"Block Group 2, Census Tract 38, San Juan Municipio, Puerto Rico",999,72,127,003800,2
"Block Group 1, Census Tract 39.02, San Juan Municipio, Puerto Rico",979,72,127,003902,1
"Block Group 3, Census Tract 39.02, San Juan Municipio, Puerto Rico",375,72,127,003902,3
"Block Group 4, Census Tract 39.02, San Juan Municipio, Puerto Rico",1061,72,127,003902,4
"Block Group 2, Census Tract 42, San Juan Municipio, Puerto Rico",906,72,127,004200,2
"Block Group 1, Census Tract 43.06, San Juan Municipio, Puerto Rico",740,72,127,004306,1
"Block Group 3, Census Tract 43.06, San Juan Municipio, Puerto Rico",580,72,127,004306,3
"Block Group 1, Census Tract 44, San Juan Municipio, Puerto Rico",571,72,127,004400,1
"Block Group 3, Census Tract 44, San Juan Municipio, Puerto Rico",610,72,127,004400,3
"Block Group 1, Census Tract 45, San Juan Municipio, Puerto Rico",612,72,127,004500,1
"Block Group 1, Census Tract 46, San Juan Municipio, Puerto Rico",958,72,127,004600,1
"Block Group 2, Census Tract 46, San Juan Municipio, Puerto Rico",479,72,127,004600,2
"Block Group 4, Census Tract 46, San Juan Municipio, Puerto Rico",1110,72,127,004600,4
"Block Group 1, Census Tract 47, San Juan Municipio, Puerto Rico",502,72,127,004700,1
"Block Group 3, Census Tract 47, San Juan Municipio, Puerto Rico",1222,72,127,004700,3
"Block Group 4, Census Tract 47, San Juan Municipio, Puerto Rico",606,72,127,004700,4
"Block Group 1, Census Tract 48, San Juan Municipio, Puerto Rico",1296,72,127,004800,1
"Block Group 2, Census Tract 48, San Juan Municipio, Puerto Rico",1108,72,127,004800,2
"Block Group 2, Census Tract 49, San Juan Municipio, Puerto Rico",601,72,127,004900,2
"Block Group 3, Census Tract 49, San Juan Municipio, Puerto Rico",828,72,127,004900,3
"Block Group 4, Census Tract 49, San Juan Municipio, Puerto Rico",628,72,127,004900,4
"Block Group 1, Census Tract 50, San Juan Municipio, Puerto Rico",686,72,127,005000,1
"Block Group 2, Census Tract 50, San Juan Municipio, Puerto Rico",935,72,127,005000,2
"Block Group 3, Census Tract 50, San Juan Municipio, Puerto Rico",623,72,127,005000,3
"Block Group 4, Census Tract 50, San Juan Municipio, Puerto Rico",992,72,127,005000,4
"Block Group 5, Census Tract 50, San Juan Municipio, Puerto Rico",1021,72,127,005000,5
"Block Group 1, Census Tract 51.01, San Juan Municipio, Puerto Rico",661,72,127,005101,1
"Block Group 2, Census Tract 51.01, San Juan Municipio, Puerto Rico",346,72,127,005101,2
"Block Group 3, Census Tract 51.01, San Juan Municipio, Puerto Rico",711,72,127,005101,3
"Block Group 1, Census Tract 51.02, San Juan Municipio, Puerto Rico",1006,72,127,005102,1
"Block Group 2, Census Tract 51.02, San Juan Municipio, Puerto Rico",667,72,127,005102,2
"Block Group 1, Census Tract 51.03, San Juan Municipio, Puerto Rico",512,72,127,005103,1
"Block Group 2, Census Tract 51.03, San Juan Municipio, Puerto Rico",597,72,127,005103,2
"Block Group 1, Census Tract 52.01, San Juan Municipio, Puerto Rico",1049,72,127,005201,1
"Block Group 2, Census Tract 52.01, San Juan Municipio, Puerto Rico",514,72,127,005201,2
"Block Group 1, Census Tract 52.02, San Juan Municipio, Puerto Rico",698,72,127,005202,1
"Block Group 2, Census Tract 52.02, San Juan Municipio, Puerto Rico",1848,72,127,005202,2
"Block Group 3, Census Tract 9525, Barranquitas Municipio, Puerto Rico",2526,72,019,952500,3
"Block Group 4, Census Tract 9525, Barranquitas Municipio, Puerto Rico",1583,72,019,952500,4
"Block Group 2, Census Tract 301.01, Bayamón Municipio, Puerto Rico",943,72,021,030101,2
"Block Group 3, Census Tract 301.01, Bayamón Municipio, Puerto Rico",3296,72,021,030101,3
"Block Group 2, Census Tract 301.03, Bayamón Municipio, Puerto Rico",1102,72,021,030103,2
"Block Group 3, Census Tract 301.03, Bayamón Municipio, Puerto Rico",1869,72,021,030103,3
"Block Group 1, Census Tract 301.04, Bayamón Municipio, Puerto Rico",1309,72,021,030104,1
"Block Group 2, Census Tract 301.04, Bayamón Municipio, Puerto Rico",1374,72,021,030104,2
"Block Group 3, Census Tract 301.04, Bayamón Municipio, Puerto Rico",1150,72,021,030104,3
"Block Group 1, Census Tract 301.05, Bayamón Municipio, Puerto Rico",1566,72,021,030105,1
"Block Group 2, Census Tract 301.05, Bayamón Municipio, Puerto Rico",1067,72,021,030105,2
"Block Group 1, Census Tract 302, Bayamón Municipio, Puerto Rico",680,72,021,030200,1
"Block Group 2, Census Tract 302, Bayamón Municipio, Puerto Rico",576,72,021,030200,2
"Block Group 3, Census Tract 302, Bayamón Municipio, Puerto Rico",694,72,021,030200,3
"Block Group 4, Census Tract 302, Bayamón Municipio, Puerto Rico",1162,72,021,030200,4
"Block Group 1, Census Tract 303, Bayamón Municipio, Puerto Rico",611,72,021,030300,1
"Block Group 2, Census Tract 303, Bayamón Municipio, Puerto Rico",1236,72,021,030300,2
"Block Group 3, Census Tract 303, Bayamón Municipio, Puerto Rico",1204,72,021,030300,3
"Block Group 1, Census Tract 307, Bayamón Municipio, Puerto Rico",790,72,021,030700,1
"Block Group 2, Census Tract 307, Bayamón Municipio, Puerto Rico",755,72,021,030700,2
"Block Group 1, Census Tract 309.01, Bayamón Municipio, Puerto Rico",1056,72,021,030901,1
"Block Group 2, Census Tract 309.01, Bayamón Municipio, Puerto Rico",891,72,021,030901,2
"Block Group 2, Census Tract 309.02, Bayamón Municipio, Puerto Rico",713,72,021,030902,2
"Block Group 1, Census Tract 309.03, Bayamón Municipio, Puerto Rico",962,72,021,030903,1
"Block Group 2, Census Tract 309.04, Bayamón Municipio, Puerto Rico",463,72,021,030904,2
"Block Group 2, Census Tract 310.04, Bayamón Municipio, Puerto Rico",1391,72,021,031004,2
"Block Group 1, Census Tract 310.05, Bayamón Municipio, Puerto Rico",2296,72,021,031005,1
"Block Group 1, Census Tract 310.11, Bayamón Municipio, Puerto Rico",710,72,021,031011,1
"Block Group 2, Census Tract 310.11, Bayamón Municipio, Puerto Rico",824,72,021,031011,2
"Block Group 4, Census Tract 310.11, Bayamón Municipio, Puerto Rico",918,72,021,031011,4
"Block Group 1, Census Tract 310.21, Bayamón Municipio, Puerto Rico",1470,72,021,031021,1
"Block Group 3, Census Tract 310.21, Bayamón Municipio, Puerto Rico",919,72,021,031021,3
"Block Group 1, Census Tract 310.23, Bayamón Municipio, Puerto Rico",1688,72,021,031023,1
"Block Group 1, Census Tract 310.31, Bayamón Municipio, Puerto Rico",1543,72,021,031031,1
"Block Group 2, Census Tract 310.31, Bayamón Municipio, Puerto Rico",1425,72,021,031031,2
"Block Group 4, Census Tract 310.31, Bayamón Municipio, Puerto Rico",597,72,021,031031,4
"Block Group 1, Census Tract 310.32, Bayamón Municipio, Puerto Rico",1994,72,021,031032,1
"Block Group 2, Census Tract 310.33, Bayamón Municipio, Puerto Rico",906,72,021,031033,2
"Block Group 3, Census Tract 310.33, Bayamón Municipio, Puerto Rico",1033,72,021,031033,3
"Block Group 2, Census Tract 3105, Hatillo Municipio, Puerto Rico",1123,72,065,310500,2
"Block Group 3, Census Tract 3105, Hatillo Municipio, Puerto Rico",1570,72,065,310500,3
"Block Group 4, Census Tract 3105, Hatillo Municipio, Puerto Rico",1421,72,065,310500,4
"Block Group 1, Census Tract 3106, Hatillo Municipio, Puerto Rico",1482,72,065,310600,1
"Block Group 2, Census Tract 3106, Hatillo Municipio, Puerto Rico",696,72,065,310600,2
"Block Group 3, Census Tract 3106, Hatillo Municipio, Puerto Rico",1933,72,065,310600,3
"Block Group 4, Census Tract 3106, Hatillo Municipio, Puerto Rico",1805,72,065,310600,4
"Block Group 1, Census Tract 8201.01, Hormigueros Municipio, Puerto Rico",2527,72,067,820101,1
"Block Group 2, Census Tract 8201.01, Hormigueros Municipio, Puerto Rico",952,72,067,820101,2
"Block Group 1, Census Tract 8201.02, Hormigueros Municipio, Puerto Rico",1477,72,067,820102,1
"Block Group 2, Census Tract 8201.02, Hormigueros Municipio, Puerto Rico",1277,72,067,820102,2
"Block Group 1, Census Tract 8203, Hormigueros Municipio, Puerto Rico",891,72,067,820300,1
"Block Group 3, Census Tract 8203, Hormigueros Municipio, Puerto Rico",1730,72,067,820300,3
"Block Group 4, Census Tract 8203, Hormigueros Municipio, Puerto Rico",1307,72,067,820300,4
"Block Group 2, Census Tract 8204, Hormigueros Municipio, Puerto Rico",623,72,067,820400,2
"Block Group 1, Census Tract 8205, Hormigueros Municipio, Puerto Rico",318,72,067,820500,1
"Block Group 3, Census Tract 8205, Hormigueros Municipio, Puerto Rico",991,72,067,820500,3
"Block Group 1, Census Tract 1801, Humacao Municipio, Puerto Rico",988,72,069,180100,1
"Block Group 3, Census Tract 1801, Humacao Municipio, Puerto Rico",1243,72,069,180100,3
"Block Group 1, Census Tract 1802.01, Humacao Municipio, Puerto Rico",1297,72,069,180201,1
"Block Group 1, Census Tract 1802.02, Humacao Municipio, Puerto Rico",1225,72,069,180202,1
"Block Group 1, Census Tract 1803.01, Humacao Municipio, Puerto Rico",2005,72,069,180301,1
"Block Group 2, Census Tract 1803.01, Humacao Municipio, Puerto Rico",848,72,069,180301,2
"Block Group 2, Census Tract 1803.02, Humacao Municipio, Puerto Rico",2107,72,069,180302,2
"Block Group 1, Census Tract 1804, Humacao Municipio, Puerto Rico",1215,72,069,180400,1
"Block Group 3, Census Tract 1804, Humacao Municipio, Puerto Rico",1486,72,069,180400,3
"Block Group 1, Census Tract 1805, Humacao Municipio, Puerto Rico",0,72,069,180500,1
"Block Group 3, Census Tract 1805, Humacao Municipio, Puerto Rico",1279,72,069,180500,3
"Block Group 4, Census Tract 1805, Humacao Municipio, Puerto Rico",924,72,069,180500,4
"Block Group 6, Census Tract 1805, Humacao Municipio, Puerto Rico",1504,72,069,180500,6
"Block Group 1, Census Tract 1806, Humacao Municipio, Puerto Rico",1042,72,069,180600,1
"Block Group 3, Census Tract 1806, Humacao Municipio, Puerto Rico",637,72,069,180600,3
"Block Group 4, Census Tract 1806, Humacao Municipio, Puerto Rico",1721,72,069,180600,4
"Block Group 1, Census Tract 1807, Humacao Municipio, Puerto Rico",1139,72,069,180700,1
"Block Group 2, Census Tract 1807, Humacao Municipio, Puerto Rico",1207,72,069,180700,2
"Block Group 3, Census Tract 1807, Humacao Municipio, Puerto Rico",1670,72,069,180700,3
"Block Group 1, Census Tract 1808, Humacao Municipio, Puerto Rico",2722,72,069,180800,1
"Block Group 2, Census Tract 1808, Humacao Municipio, Puerto Rico",917,72,069,180800,2
"Block Group 3, Census Tract 1808, Humacao Municipio, Puerto Rico",1618,72,069,180800,3
"Block Group 2, Census Tract 52.04, San Juan Municipio, Puerto Rico",1157,72,127,005204,2
"Block Group 1, Census Tract 52.14, San Juan Municipio, Puerto Rico",1401,72,127,005214,1
"Block Group 2, Census Tract 52.14, San Juan Municipio, Puerto Rico",2154,72,127,005214,2
"Block Group 2, Census Tract 52.15, San Juan Municipio, Puerto Rico",651,72,127,005215,2
"Block Group 1, Census Tract 53, San Juan Municipio, Puerto Rico",730,72,127,005300,1
"Block Group 3, Census Tract 53, San Juan Municipio, Puerto Rico",788,72,127,005300,3
"Block Group 1, Census Tract 54.02, San Juan Municipio, Puerto Rico",1459,72,127,005402,1
"Block Group 2, Census Tract 54.03, San Juan Municipio, Puerto Rico",2400,72,127,005403,2
"Block Group 1, Census Tract 54.04, San Juan Municipio, Puerto Rico",2279,72,127,005404,1
"Block Group 2, Census Tract 54.05, San Juan Municipio, Puerto Rico",823,72,127,005405,2
"Block Group 3, Census Tract 54.05, San Juan Municipio, Puerto Rico",1656,72,127,005405,3
"Block Group 2, Census Tract 55, San Juan Municipio, Puerto Rico",241,72,127,005500,2
"Block Group 3, Census Tract 55, San Juan Municipio, Puerto Rico",1016,72,127,005500,3
"Block Group 5, Census Tract 55, San Juan Municipio, Puerto Rico",382,72,127,005500,5
"Block Group 1, Census Tract 56.01, San Juan Municipio, Puerto Rico",1465,72,127,005601,1
"Block Group 1, Census Tract 56.02, San Juan Municipio, Puerto Rico",711,72,127,005602,1
"Block Group 2, Census Tract 56.02, San Juan Municipio, Puerto Rico",518,72,127,005602,2
"Block Group 4, Census Tract 56.02, San Juan Municipio, Puerto Rico",542,72,127,005602,4
"Block Group 5, Census Tract 56.02, San Juan Municipio, Puerto Rico",1171,72,127,005602,5
"Block Group 2, Census Tract 58, San Juan Municipio, Puerto Rico",1139,72,127,005800,2
"Block Group 3, Census Tract 58, San Juan Municipio, Puerto Rico",671,72,127,005800,3
"Block Group 2, Census Tract 59, San Juan Municipio, Puerto Rico",596,72,127,005900,2
"Block Group 2, Census Tract 60, San Juan Municipio, Puerto Rico",932,72,127,006000,2
"Block Group 1, Census Tract 61.01, San Juan Municipio, Puerto Rico",1089,72,127,006101,1
"Block Group 2, Census Tract 61.01, San Juan Municipio, Puerto Rico",988,72,127,006101,2
"Block Group 3, Census Tract 61.01, San Juan Municipio, Puerto Rico",1300,72,127,006101,3
"Block Group 1, Census Tract 61.02, San Juan Municipio, Puerto Rico",1247,72,127,006102,1
"Block Group 1, Census Tract 62, San Juan Municipio, Puerto Rico",762,72,127,006200,1
"Block Group 2, Census Tract 62, San Juan Municipio, Puerto Rico",1059,72,127,006200,2
"Block Group 1, Census Tract 63.01, San Juan Municipio, Puerto Rico",383,72,127,006301,1
"Block Group 2, Census Tract 63.01, San Juan Municipio, Puerto Rico",861,72,127,006301,2
"Block Group 3, Census Tract 63.01, San Juan Municipio, Puerto Rico",1357,72,127,006301,3
"Block Group 1, Census Tract 63.02, San Juan Municipio, Puerto Rico",676,72,127,006302,1
"Block Group 2, Census Tract 63.02, San Juan Municipio, Puerto Rico",1079,72,127,006302,2
"Block Group 3, Census Tract 63.02, San Juan Municipio, Puerto Rico",1160,72,127,006302,3
"Block Group 1, Census Tract 65, San Juan Municipio, Puerto Rico",498,72,127,006500,1
"Block Group 3, Census Tract 65, San Juan Municipio, Puerto Rico",482,72,127,006500,3
"Block Group 1, Census Tract 66, San Juan Municipio, Puerto Rico",651,72,127,006600,1
"Block Group 3, Census Tract 66, San Juan Municipio, Puerto Rico",457,72,127,006600,3
"Block Group 4, Census Tract 66, San Juan Municipio, Puerto Rico",0,72,127,006600,4
"Block Group 1, Census Tract 310.34, Bayamón Municipio, Puerto Rico",1581,72,021,031034,1
"Block Group 2, Census Tract 310.34, Bayamón Municipio, Puerto Rico",1026,72,021,031034,2
"Block Group 1, Census Tract 310.35, Bayamón Municipio, Puerto Rico",2169,72,021,031035,1
"Block Group 2, Census Tract 310.35, Bayamón Municipio, Puerto Rico",1647,72,021,031035,2
"Block Group 2, Census Tract 311.01, Bayamón Municipio, Puerto Rico",1567,72,021,031101,2
"Block Group 1, Census Tract 311.13, Bayamón Municipio, Puerto Rico",748,72,021,031113,1
"Block Group 3, Census Tract 311.13, Bayamón Municipio, Puerto Rico",959,72,021,031113,3
"Block Group 1, Census Tract 311.14, Bayamón Municipio, Puerto Rico",1531,72,021,031114,1
"Block Group 2, Census Tract 311.14, Bayamón Municipio, Puerto Rico",637,72,021,031114,2
"Block Group 3, Census Tract 311.14, Bayamón Municipio, Puerto Rico",625,72,021,031114,3
"Block Group 1, Census Tract 311.21, Bayamón Municipio, Puerto Rico",1086,72,021,031121,1
"Block Group 2, Census Tract 311.21, Bayamón Municipio, Puerto Rico",1344,72,021,031121,2
"Block Group 3, Census Tract 311.21, Bayamón Municipio, Puerto Rico",362,72,021,031121,3
"Block Group 1, Census Tract 311.22, Bayamón Municipio, Puerto Rico",1974,72,021,031122,1
"Block Group 2, Census Tract 311.22, Bayamón Municipio, Puerto Rico",1063,72,021,031122,2
"Block Group 1, Census Tract 311.23, Bayamón Municipio, Puerto Rico",1397,72,021,031123,1
"Block Group 2, Census Tract 311.23, Bayamón Municipio, Puerto Rico",565,72,021,031123,2
"Block Group 1, Census Tract 311.24, Bayamón Municipio, Puerto Rico",1733,72,021,031124,1
"Block Group 1, Census Tract 311.25, Bayamón Municipio, Puerto Rico",1578,72,021,031125,1
"Block Group 2, Census Tract 311.25, Bayamón Municipio, Puerto Rico",764,72,021,031125,2
"Block Group 1, Census Tract 312.01, Bayamón Municipio, Puerto Rico",954,72,021,031201,1
"Block Group 1, Census Tract 312.02, Bayamón Municipio, Puerto Rico",1972,72,021,031202,1
"Block Group 1, Census Tract 312.03, Bayamón Municipio, Puerto Rico",1208,72,021,031203,1
"Block Group 1, Census Tract 313.01, Bayamón Municipio, Puerto Rico",1945,72,021,031301,1
"Block Group 2, Census Tract 313.01, Bayamón Municipio, Puerto Rico",1198,72,021,031301,2
"Block Group 1, Census Tract 313.04, Bayamón Municipio, Puerto Rico",1735,72,021,031304,1
"Block Group 1, Census Tract 313.05, Bayamón Municipio, Puerto Rico",1510,72,021,031305,1
"Block Group 3, Census Tract 313.05, Bayamón Municipio, Puerto Rico",563,72,021,031305,3
"Block Group 4, Census Tract 313.05, Bayamón Municipio, Puerto Rico",571,72,021,031305,4
